Wall time,Step,Value
1699735239.532113,0,3.635955810546875
1699735256.2434337,1,3.555929183959961
1699735272.871461,2,3.846353530883789
1699735289.5953498,3,3.522327423095703
1699735306.358246,4,3.4079227447509766
1699735322.9574695,5,3.620729446411133
1699735339.623959,6,4.084735870361328
1699735356.3281662,7,3.6503467559814453
1699735372.8975344,8,3.387155532836914
1699735389.4870808,9,3.6719284057617188
1699735406.1856527,10,4.540719985961914
1699735422.8329213,11,3.490367889404297
1699735439.5038757,12,3.1127376556396484
1699735456.2201772,13,3.8983402252197266
1699735472.818344,14,3.859142303466797
1699735489.4634268,15,3.875955581665039
1699735506.147591,16,3.99993896484375
1699735522.7916114,17,3.975156784057617
1699735539.4107661,18,3.6351585388183594
1699735556.1251566,19,4.059137344360352
1699735572.7773395,20,3.6655311584472656
1699735589.4145977,21,4.397544860839844
1699735606.1116142,22,3.794370651245117
1699735622.7693586,23,3.5759506225585938
1699735639.4049282,24,3.765542984008789
1699735656.103282,25,3.867950439453125
1699735672.7296138,26,3.9895458221435547
1699735689.335011,27,3.762338638305664
1699735705.9486787,28,4.003940582275391
1699735722.6600533,29,3.857553482055664
1699735739.2811868,30,4.031963348388672
1699735755.8798997,31,4.261528015136719
1699735772.5594413,32,3.898366928100586
1699735789.1981702,33,3.8711681365966797
1699735805.807636,34,4.028751373291016
1699735822.4715805,35,4.12474250793457
1699735839.0691168,36,3.675130844116211
1699735855.7203162,37,3.6271438598632812
1699735872.4021761,38,3.7831363677978516
1699735889.0350106,39,3.895946502685547
1699735905.6592174,40,3.8607616424560547
1699735922.542083,41,3.6271514892578125
1699735939.233089,42,3.8671340942382812
1699735955.8335261,43,4.225522994995117
1699735972.5890348,44,4.193540573120117
1699735989.2558331,45,3.549528121948242
1699736005.8901002,46,3.8775577545166016
1699736022.6222527,47,3.835155487060547
1699736039.2394793,48,3.852773666381836
1699736055.8836465,49,3.6655406951904297
1699736072.6584105,50,3.9215450286865234
1699736089.3131564,51,3.6311187744140625
1699736105.9184225,52,4.670341491699219
1699736122.6593645,53,3.688739776611328
1699736139.282488,54,3.5735511779785156
1699736155.8958278,55,4.001562118530273
1699736172.6463206,56,4.057550430297852
1699736189.2923067,57,3.4807491302490234
1699736205.959498,58,3.883951187133789
1699736222.7164524,59,3.6919326782226562
1699736239.38654,60,4.16712760925293
1699736256.015576,61,3.9943695068359375
1699736272.6527972,62,3.8743553161621094
1699736289.290757,63,4.091978073120117
1699736305.8967452,64,3.799131393432617
1699736322.5422134,65,3.795154571533203
1699736339.211789,66,3.7447433471679688
1699736355.8131485,67,4.056745529174805
1699736372.472923,68,4.033548355102539
1699736389.1113987,69,3.68792724609375
1699736405.752767,70,4.042322158813477
1699736422.4263377,71,3.8119468688964844
1699736439.0523312,72,4.019136428833008
1699736455.733946,73,3.9063568115234375
1699736472.4250517,74,4.042320251464844
1699736489.1138058,75,4.18073844909668
1699736505.7071853,76,3.5279273986816406
1699736522.3826227,77,4.006341934204102
1699736539.1514935,78,3.801563262939453
1699736555.816126,79,3.845569610595703
1699736572.5153146,80,4.115144729614258
1699736589.1833618,81,4.297515869140625
1699736605.8065577,82,3.823944091796875
1699736622.455118,83,3.967132568359375
1699736639.1639037,84,4.039121627807617
1699736655.8363185,85,3.7295494079589844
1699736672.5418463,86,3.5591373443603516
1699736689.219547,87,3.781536102294922
1699736705.8594744,88,4.311161041259766
1699736722.5433338,89,3.7375545501708984
1699736739.227093,90,3.5551605224609375
1699736755.8706634,91,3.603151321411133
1699736772.5864193,92,3.696727752685547
1699736789.1677475,93,3.7815380096435547
1699736805.8033047,94,3.744731903076172
1699736822.47826,95,3.5991382598876953
1699736839.0916817,96,3.9751453399658203
1699736855.7025094,97,3.1751461029052734
1699736872.2876515,98,4.963172912597656
1699736888.959385,99,3.6807708740234375
1699736905.5825906,100,3.9023685455322266
1699736922.368823,101,4.219964981079102
1699736939.0274405,102,3.819131851196289
1699736955.6863956,103,3.7047481536865234
1699736972.3089795,104,3.5839385986328125
1699736988.9719734,105,3.5295677185058594
1699737005.7503362,106,3.7055416107177734
1699737022.3982494,107,3.59271240234375
1699737039.0504787,108,3.3279380798339844
1699737055.6478696,109,3.6807289123535156
1699737072.2989013,110,3.7415313720703125
1699737088.954462,111,3.477569580078125
1699737105.5984547,112,3.8167362213134766
1699737122.3071573,113,3.6359500885009766
1699737139.0208344,114,3.9543495178222656
1699737155.6834095,115,3.517547607421875
1699737172.3063328,116,3.5359420776367188
1699737189.0233836,117,3.266359329223633
1699737205.6942978,118,3.362333297729492
1699737222.2906282,119,3.2135486602783203
1699737238.9638581,120,3.8279361724853516
1699737255.6073952,121,3.7255706787109375
1699737272.226274,122,3.2503509521484375
1699737288.8222322,123,3.8127384185791016
1699737305.5040119,124,3.4839439392089844
1699737322.222793,125,3.6215343475341797
1699737338.7794607,126,3.3655357360839844
1699737355.4104717,127,3.56793212890625
1699737372.0392616,128,4.025543212890625
1699737388.7142313,129,3.4303245544433594
1699737405.3584237,130,4.00471305847168
1699737422.0343766,131,3.5519332885742188
1699737438.6743007,132,3.507129669189453
1699737455.3275232,133,4.137548446655273
1699737471.9773939,134,3.550344467163086
1699737488.61946,135,4.336736679077148
1699737505.2634032,136,3.700746536254883
1699737521.830151,137,3.9255218505859375
1699737538.5735767,138,3.5919666290283203
1699737555.1745448,139,3.6311397552490234
1699737571.8143396,140,3.937549591064453
1699737588.4708283,141,4.087928771972656
1699737605.0915322,142,3.892742156982422
1699737621.7457151,143,3.835155487060547
1699737638.4143004,144,3.807126998901367
1699737655.0766354,145,4.056753158569336
1699737671.7210996,146,4.344743728637695
1699737688.3979933,147,3.757526397705078
1699737705.0249789,148,3.645540237426758
1699737721.6738214,149,4.205533981323242
1699737738.3356812,150,3.5439529418945312
1699737754.9913833,151,4.450328826904297
1699737771.6256948,152,4.019140243530273
1699737788.3463042,153,3.0743579864501953
1699737804.966463,154,3.4999141693115234
1699737821.6278455,155,3.7967586517333984
1699737838.2303905,156,3.087940216064453
1699737855.014414,157,3.986377716064453
1699737871.6436834,158,3.588754653930664
1699737888.3167796,159,3.6887378692626953
1699737904.9942439,160,3.6071395874023438
1699737921.5783489,161,3.7663326263427734
1699737938.1869936,162,4.026350021362305
1699737954.9581807,163,3.7703418731689453
1699737971.518325,164,3.8447399139404297
1699737988.1231894,165,4.229555130004883
1699738004.7793288,166,3.535940170288086
1699738021.372007,167,3.7247371673583984
1699738038.00503,168,4.33433723449707
1699738054.7315898,169,3.9767417907714844
1699738071.3673074,170,3.9751148223876953
1699738087.9904087,171,3.9695568084716797
1699738104.6643639,172,4.268745422363281
1699738121.2727304,173,3.974353790283203
1699738137.8668792,174,4.244760513305664
1699738154.5074823,175,3.854330062866211
1699738171.1023107,176,3.331155776977539
1699738187.6716113,177,4.303924560546875
1699738204.382407,178,3.6295547485351562
1699738221.106414,179,4.008724212646484
1699738237.6716273,180,3.5663414001464844
1699738254.3914058,181,3.483928680419922
1699738271.0562959,182,4.277519226074219
1699738287.660189,183,3.9623584747314453
1699738304.3082125,184,4.179927825927734
1699738321.0141697,185,3.742338180541992
1699738337.628772,186,3.8895187377929688
1699738354.36966,187,3.6783180236816406
1699738371.0322995,188,3.8943252563476562
1699738387.6526499,189,4.6903533935546875
1699738404.2771614,190,3.9423255920410156
1699738420.8864107,191,4.196723937988281
1699738437.4629807,192,3.851154327392578
1699738454.0593371,193,3.883138656616211
1699738470.711515,194,3.669525146484375
1699738487.3348806,195,4.019126892089844
1699738503.8962827,196,3.658353805541992
1699738520.5542502,197,3.6119327545166016
